user_id,favorite_genre,avoid_rank,movie_id,title,global_avg_rating
102,Action,3,1087,Bloodsport 2 (1995),1.7
102,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
102,Action,5,976,Solo (1996),1.8333
103,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
103,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
103,Action,3,1087,Bloodsport 2 (1995),1.7
103,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
103,Action,5,976,Solo (1996),1.8333
104,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
104,Drama,2,981,Dangerous Ground (1997),1.75
104,Drama,3,1272,Talking About Sex (1994),1.8
104,Drama,4,1165,Big Bully (1996),1.8571
104,Drama,5,375,Showgirls (1995),1.9565
105,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
105,Drama,2,981,Dangerous Ground (1997),1.75
105,Drama,3,1272,Talking About Sex (1994),1.8
105,Drama,4,1165,Big Bully (1996),1.8571
105,Drama,5,375,Showgirls (1995),1.9565
106,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
106,Drama,2,981,Dangerous Ground (1997),1.75
106,Drama,3,1272,Talking About Sex (1994),1.8
106,Drama,4,1165,Big Bully (1996),1.8571
106,Drama,5,375,Showgirls (1995),1.9565
107,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
107,Drama,2,981,Dangerous Ground (1997),1.75
107,Drama,3,1272,Talking About Sex (1994),1.8
107,Drama,4,1165,Big Bully (1996),1.8571
107,Drama,5,375,Showgirls (1995),1.9565
108,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
108,Drama,2,981,Dangerous Ground (1997),1.75
108,Drama,3,1272,Talking About Sex (1994),1.8
108,Drama,4,1165,Big Bully (1996),1.8571
108,Drama,5,375,Showgirls (1995),1.9565
109,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
109,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
109,Action,3,1087,Bloodsport 2 (1995),1.7
109,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
109,Action,5,976,Solo (1996),1.8333
110,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
110,Action,2,1087,Bloodsport 2 (1995),1.7
110,Action,3,247,Turbo: A Power Rangers Movie (1997),1.8
110,Action,4,976,Solo (1996),1.8333
110,Action,5,1215,Barb Wire (1996),1.9333
111,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
111,Drama,2,981,Dangerous Ground (1997),1.75
111,Drama,3,1272,Talking About Sex (1994),1.8
111,Drama,4,1165,Big Bully (1996),1.8571
111,Drama,5,375,Showgirls (1995),1.9565
112,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
112,Drama,2,981,Dangerous Ground (1997),1.75
112,Drama,3,1272,Talking About Sex (1994),1.8
112,Drama,4,1165,Big Bully (1996),1.8571
112,Drama,5,375,Showgirls (1995),1.9565
113,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
113,Drama,2,981,Dangerous Ground (1997),1.75
113,Drama,3,1272,Talking About Sex (1994),1.8
113,Drama,4,1165,Big Bully (1996),1.8571
113,Drama,5,375,Showgirls (1995),1.9565
114,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
114,Drama,2,981,Dangerous Ground (1997),1.75
114,Drama,3,1272,Talking About Sex (1994),1.8
114,Drama,4,1165,Big Bully (1996),1.8571
114,Drama,5,375,Showgirls (1995),1.9565
115,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
115,Drama,2,981,Dangerous Ground (1997),1.75
115,Drama,3,1272,Talking About Sex (1994),1.8
115,Drama,4,1165,Big Bully (1996),1.8571
115,Drama,5,375,Showgirls (1995),1.9565
116,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
116,Drama,2,981,Dangerous Ground (1997),1.75
116,Drama,3,1272,Talking About Sex (1994),1.8
116,Drama,4,1165,Big Bully (1996),1.8571
116,Drama,5,375,Showgirls (1995),1.9565
117,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
117,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
117,Action,3,1087,Bloodsport 2 (1995),1.7
117,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
117,Action,5,976,Solo (1996),1.8333
118,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
118,Drama,2,981,Dangerous Ground (1997),1.75
118,Drama,3,1272,Talking About Sex (1994),1.8
118,Drama,4,1165,Big Bully (1996),1.8571
118,Drama,5,375,Showgirls (1995),1.9565
119,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
119,Drama,2,981,Dangerous Ground (1997),1.75
119,Drama,3,1272,Talking About Sex (1994),1.8
119,Drama,4,1165,Big Bully (1996),1.8571
119,Drama,5,375,Showgirls (1995),1.9565
120,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
120,Drama,2,981,Dangerous Ground (1997),1.75
120,Drama,3,1272,Talking About Sex (1994),1.8
120,Drama,4,1165,Big Bully (1996),1.8571
120,Drama,5,375,Showgirls (1995),1.9565
121,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
121,Drama,2,981,Dangerous Ground (1997),1.75
121,Drama,3,1272,Talking About Sex (1994),1.8
121,Drama,4,1165,Big Bully (1996),1.8571
121,Drama,5,375,Showgirls (1995),1.9565
122,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
122,Drama,2,981,Dangerous Ground (1997),1.75
122,Drama,3,1272,Talking About Sex (1994),1.8
122,Drama,4,1165,Big Bully (1996),1.8571
122,Drama,5,375,Showgirls (1995),1.9565
123,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
123,Drama,2,981,Dangerous Ground (1997),1.75
123,Drama,3,1272,Talking About Sex (1994),1.8
123,Drama,4,1165,Big Bully (1996),1.8571
123,Drama,5,375,Showgirls (1995),1.9565
124,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
124,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
124,Action,3,1087,Bloodsport 2 (1995),1.7
124,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
124,Action,5,976,Solo (1996),1.8333
125,Comedy,1,1287,Ed (1996),1.3333
125,Comedy,2,104,Theodore Rex (1995),1.4
125,Comedy,3,1162,Phat Beach (1996),1.6
125,Comedy,4,1509,Getting Even with Dad (1994),1.6
125,Comedy,5,1336,Kazaam (1996),1.8
126,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
126,Drama,2,981,Dangerous Ground (1997),1.75
126,Drama,3,1272,Talking About Sex (1994),1.8
126,Drama,4,1165,Big Bully (1996),1.8571
126,Drama,5,375,Showgirls (1995),1.9565
127,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
127,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
127,Action,3,1087,Bloodsport 2 (1995),1.7
127,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
127,Action,5,976,Solo (1996),1.8333
128,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
128,Drama,2,981,Dangerous Ground (1997),1.75
128,Drama,3,1272,Talking About Sex (1994),1.8
128,Drama,4,1165,Big Bully (1996),1.8571
128,Drama,5,375,Showgirls (1995),1.9565
129,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
129,Drama,2,981,Dangerous Ground (1997),1.75
129,Drama,3,1272,Talking About Sex (1994),1.8
129,Drama,4,1165,Big Bully (1996),1.8571
129,Drama,5,375,Showgirls (1995),1.9565
130,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
130,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
130,Action,3,1087,Bloodsport 2 (1995),1.7
130,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
130,Action,5,976,Solo (1996),1.8333
131,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
131,Drama,2,981,Dangerous Ground (1997),1.75
131,Drama,3,1272,Talking About Sex (1994),1.8
131,Drama,4,1165,Big Bully (1996),1.8571
131,Drama,5,375,Showgirls (1995),1.9565
132,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
132,Drama,2,981,Dangerous Ground (1997),1.75
132,Drama,3,1272,Talking About Sex (1994),1.8
132,Drama,4,1165,Big Bully (1996),1.8571
132,Drama,5,375,Showgirls (1995),1.9565
133,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
133,Drama,2,981,Dangerous Ground (1997),1.75
133,Drama,3,1272,Talking About Sex (1994),1.8
133,Drama,4,1165,Big Bully (1996),1.8571
133,Drama,5,375,Showgirls (1995),1.9565
134,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
134,Drama,2,981,Dangerous Ground (1997),1.75
134,Drama,3,1272,Talking About Sex (1994),1.8
134,Drama,4,1165,Big Bully (1996),1.8571
134,Drama,5,375,Showgirls (1995),1.9565
135,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
135,Thriller,2,1274,Robocop 3 (1993),1.7273
135,Thriller,3,976,Solo (1996),1.8333
135,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
135,Thriller,5,1393,Stag (1997),2.1111
136,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
136,Drama,2,981,Dangerous Ground (1997),1.75
136,Drama,3,1272,Talking About Sex (1994),1.8
136,Drama,4,1165,Big Bully (1996),1.8571
136,Drama,5,375,Showgirls (1995),1.9565
137,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
137,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
137,Action,3,1087,Bloodsport 2 (1995),1.7
137,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
137,Action,5,976,Solo (1996),1.8333
138,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
138,Drama,2,981,Dangerous Ground (1997),1.75
138,Drama,3,1272,Talking About Sex (1994),1.8
138,Drama,4,1165,Big Bully (1996),1.8571
138,Drama,5,375,Showgirls (1995),1.9565
139,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
139,Drama,2,981,Dangerous Ground (1997),1.75
139,Drama,3,1272,Talking About Sex (1994),1.8
139,Drama,4,1165,Big Bully (1996),1.8571
139,Drama,5,375,Showgirls (1995),1.9565
140,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
140,Drama,2,981,Dangerous Ground (1997),1.75
140,Drama,3,1272,Talking About Sex (1994),1.8
140,Drama,4,1165,Big Bully (1996),1.8571
140,Drama,5,375,Showgirls (1995),1.9565
141,Comedy,1,1287,Ed (1996),1.3333
141,Comedy,2,104,Theodore Rex (1995),1.4
141,Comedy,3,1246,Bushwhacked (1995),1.5714
141,Comedy,4,1509,Getting Even with Dad (1994),1.6
141,Comedy,5,1162,Phat Beach (1996),1.6
142,Comedy,1,1287,Ed (1996),1.3333
142,Comedy,2,104,Theodore Rex (1995),1.4
142,Comedy,3,1246,Bushwhacked (1995),1.5714
142,Comedy,4,1509,Getting Even with Dad (1994),1.6
142,Comedy,5,1162,Phat Beach (1996),1.6
143,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
143,Thriller,2,1274,Robocop 3 (1993),1.7273
143,Thriller,3,976,Solo (1996),1.8333
143,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
143,Thriller,5,1393,Stag (1997),2.1111
144,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
144,Drama,2,981,Dangerous Ground (1997),1.75
144,Drama,3,1272,Talking About Sex (1994),1.8
144,Drama,4,1165,Big Bully (1996),1.8571
144,Drama,5,375,Showgirls (1995),1.9565
145,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
145,Drama,2,981,Dangerous Ground (1997),1.75
145,Drama,3,1272,Talking About Sex (1994),1.8
145,Drama,4,1165,Big Bully (1996),1.8571
145,Drama,5,375,Showgirls (1995),1.9565
146,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
146,Drama,2,981,Dangerous Ground (1997),1.75
146,Drama,3,1272,Talking About Sex (1994),1.8
146,Drama,4,1165,Big Bully (1996),1.8571
146,Drama,5,375,Showgirls (1995),1.9565
147,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
147,Drama,2,981,Dangerous Ground (1997),1.75
147,Drama,3,1272,Talking About Sex (1994),1.8
147,Drama,4,1165,Big Bully (1996),1.8571
147,Drama,5,375,Showgirls (1995),1.9565
148,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
148,Drama,2,981,Dangerous Ground (1997),1.75
148,Drama,3,1272,Talking About Sex (1994),1.8
148,Drama,4,1165,Big Bully (1996),1.8571
148,Drama,5,375,Showgirls (1995),1.9565
149,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
149,Drama,2,981,Dangerous Ground (1997),1.75
149,Drama,3,1272,Talking About Sex (1994),1.8
149,Drama,4,1165,Big Bully (1996),1.8571
149,Drama,5,375,Showgirls (1995),1.9565
150,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
150,Drama,2,981,Dangerous Ground (1997),1.75
150,Drama,3,1272,Talking About Sex (1994),1.8
150,Drama,4,1165,Big Bully (1996),1.8571
150,Drama,5,375,Showgirls (1995),1.9565
151,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
151,Drama,2,981,Dangerous Ground (1997),1.75
151,Drama,3,1272,Talking About Sex (1994),1.8
151,Drama,4,1165,Big Bully (1996),1.8571
151,Drama,5,375,Showgirls (1995),1.9565
152,Comedy,1,1287,Ed (1996),1.3333
152,Comedy,2,104,Theodore Rex (1995),1.4
152,Comedy,3,1246,Bushwhacked (1995),1.5714
152,Comedy,4,1509,Getting Even with Dad (1994),1.6
152,Comedy,5,1162,Phat Beach (1996),1.6
153,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
153,Drama,2,981,Dangerous Ground (1997),1.75
153,Drama,3,1272,Talking About Sex (1994),1.8
153,Drama,4,1165,Big Bully (1996),1.8571
153,Drama,5,375,Showgirls (1995),1.9565
154,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
154,Drama,2,981,Dangerous Ground (1997),1.75
154,Drama,3,1272,Talking About Sex (1994),1.8
154,Drama,4,1165,Big Bully (1996),1.8571
154,Drama,5,375,Showgirls (1995),1.9565
155,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
155,Thriller,2,1274,Robocop 3 (1993),1.7273
155,Thriller,3,976,Solo (1996),1.8333
155,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
155,Thriller,5,1393,Stag (1997),2.1111
156,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
156,Drama,2,981,Dangerous Ground (1997),1.75
156,Drama,3,1272,Talking About Sex (1994),1.8
156,Drama,4,1165,Big Bully (1996),1.8571
156,Drama,5,375,Showgirls (1995),1.9565
157,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
157,Drama,2,981,Dangerous Ground (1997),1.75
157,Drama,3,1272,Talking About Sex (1994),1.8
157,Drama,4,1165,Big Bully (1996),1.8571
157,Drama,5,375,Showgirls (1995),1.9565
158,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
158,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
158,Action,3,1087,Bloodsport 2 (1995),1.7
158,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
158,Action,5,976,Solo (1996),1.8333
159,Comedy,1,1287,Ed (1996),1.3333
159,Comedy,2,104,Theodore Rex (1995),1.4
159,Comedy,3,1246,Bushwhacked (1995),1.5714
159,Comedy,4,1509,Getting Even with Dad (1994),1.6
159,Comedy,5,1162,Phat Beach (1996),1.6
160,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
160,Drama,2,981,Dangerous Ground (1997),1.75
160,Drama,3,1272,Talking About Sex (1994),1.8
160,Drama,4,1165,Big Bully (1996),1.8571
160,Drama,5,375,Showgirls (1995),1.9565
161,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
161,Drama,2,981,Dangerous Ground (1997),1.75
161,Drama,3,1272,Talking About Sex (1994),1.8
161,Drama,4,1165,Big Bully (1996),1.8571
161,Drama,5,375,Showgirls (1995),1.9565
162,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
162,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
162,Action,3,1087,Bloodsport 2 (1995),1.7
162,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
162,Action,5,976,Solo (1996),1.8333
163,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
163,Drama,2,981,Dangerous Ground (1997),1.75
163,Drama,3,1272,Talking About Sex (1994),1.8
163,Drama,4,1165,Big Bully (1996),1.8571
163,Drama,5,375,Showgirls (1995),1.9565
164,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
164,Thriller,2,1274,Robocop 3 (1993),1.7273
164,Thriller,3,976,Solo (1996),1.8333
164,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
164,Thriller,5,1393,Stag (1997),2.1111
165,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
165,Drama,2,981,Dangerous Ground (1997),1.75
165,Drama,3,1272,Talking About Sex (1994),1.8
165,Drama,4,1165,Big Bully (1996),1.8571
165,Drama,5,375,Showgirls (1995),1.9565
166,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
166,Thriller,2,1274,Robocop 3 (1993),1.7273
166,Thriller,3,976,Solo (1996),1.8333
166,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
166,Thriller,5,1393,Stag (1997),2.1111
167,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
167,Drama,2,981,Dangerous Ground (1997),1.75
167,Drama,3,1272,Talking About Sex (1994),1.8
167,Drama,4,1165,Big Bully (1996),1.8571
167,Drama,5,375,Showgirls (1995),1.9565
168,Comedy,1,1287,Ed (1996),1.3333
168,Comedy,2,104,Theodore Rex (1995),1.4
168,Comedy,3,1246,Bushwhacked (1995),1.5714
168,Comedy,4,1509,Getting Even with Dad (1994),1.6
168,Comedy,5,1162,Phat Beach (1996),1.6
169,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
169,Drama,2,981,Dangerous Ground (1997),1.75
169,Drama,3,1272,Talking About Sex (1994),1.8
169,Drama,4,1165,Big Bully (1996),1.8571
169,Drama,5,375,Showgirls (1995),1.9565
170,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
170,Thriller,2,1274,Robocop 3 (1993),1.7273
170,Thriller,3,976,Solo (1996),1.8333
170,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
170,Thriller,5,1393,Stag (1997),2.1111
171,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
171,Drama,2,981,Dangerous Ground (1997),1.75
171,Drama,3,1272,Talking About Sex (1994),1.8
171,Drama,4,1165,Big Bully (1996),1.8571
171,Drama,5,375,Showgirls (1995),1.9565
172,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
172,Drama,2,981,Dangerous Ground (1997),1.75
172,Drama,3,1272,Talking About Sex (1994),1.8
172,Drama,4,1165,Big Bully (1996),1.8571
172,Drama,5,375,Showgirls (1995),1.9565
173,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
173,Drama,2,981,Dangerous Ground (1997),1.75
173,Drama,3,1272,Talking About Sex (1994),1.8
173,Drama,4,1165,Big Bully (1996),1.8571
173,Drama,5,375,Showgirls (1995),1.9565
174,Comedy,1,1287,Ed (1996),1.3333
174,Comedy,2,104,Theodore Rex (1995),1.4
174,Comedy,3,1246,Bushwhacked (1995),1.5714
174,Comedy,4,1509,Getting Even with Dad (1994),1.6
174,Comedy,5,1162,Phat Beach (1996),1.6
175,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
175,Drama,2,981,Dangerous Ground (1997),1.75
175,Drama,3,1272,Talking About Sex (1994),1.8
175,Drama,4,1165,Big Bully (1996),1.8571
175,Drama,5,375,Showgirls (1995),1.9565
176,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
176,Drama,2,981,Dangerous Ground (1997),1.75
176,Drama,3,1272,Talking About Sex (1994),1.8
176,Drama,4,1165,Big Bully (1996),1.8571
176,Drama,5,375,Showgirls (1995),1.9565
177,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
177,Drama,2,981,Dangerous Ground (1997),1.75
177,Drama,3,1272,Talking About Sex (1994),1.8
177,Drama,4,1165,Big Bully (1996),1.8571
177,Drama,5,375,Showgirls (1995),1.9565
178,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
178,Drama,2,981,Dangerous Ground (1997),1.75
178,Drama,3,1272,Talking About Sex (1994),1.8
178,Drama,4,1165,Big Bully (1996),1.8571
178,Drama,5,375,Showgirls (1995),1.9565
179,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
179,Drama,2,981,Dangerous Ground (1997),1.75
179,Drama,3,1272,Talking About Sex (1994),1.8
179,Drama,4,1165,Big Bully (1996),1.8571
179,Drama,5,375,Showgirls (1995),1.9565
180,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
180,Drama,2,981,Dangerous Ground (1997),1.75
180,Drama,3,1272,Talking About Sex (1994),1.8
180,Drama,4,1165,Big Bully (1996),1.8571
180,Drama,5,375,Showgirls (1995),1.9565
181,Drama,1,375,Showgirls (1995),1.9565
181,Drama,2,1214,In the Realm of the Senses (Ai no corrida) (1976),2.0
181,Drama,3,555,White Man's Burden (1995),2.0
181,Drama,4,1530,Jefferson in Paris (1995),2.0
181,Drama,5,1229,Poison Ivy II (1995),2.1538
182,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
182,Drama,2,981,Dangerous Ground (1997),1.75
182,Drama,3,1272,Talking About Sex (1994),1.8
182,Drama,4,1165,Big Bully (1996),1.8571
182,Drama,5,375,Showgirls (1995),1.9565
183,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
183,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
183,Action,3,1087,Bloodsport 2 (1995),1.7
183,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
183,Action,5,976,Solo (1996),1.8333
184,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
184,Drama,2,981,Dangerous Ground (1997),1.75
184,Drama,3,1272,Talking About Sex (1994),1.8
184,Drama,4,1165,Big Bully (1996),1.8571
184,Drama,5,375,Showgirls (1995),1.9565
185,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
185,Drama,2,981,Dangerous Ground (1997),1.75
185,Drama,3,1272,Talking About Sex (1994),1.8
185,Drama,4,1165,Big Bully (1996),1.8571
185,Drama,5,375,Showgirls (1995),1.9565
186,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
186,Thriller,2,1274,Robocop 3 (1993),1.7273
186,Thriller,3,976,Solo (1996),1.8333
186,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
186,Thriller,5,1393,Stag (1997),2.1111
187,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
187,Drama,2,981,Dangerous Ground (1997),1.75
187,Drama,3,1272,Talking About Sex (1994),1.8
187,Drama,4,1165,Big Bully (1996),1.8571
187,Drama,5,375,Showgirls (1995),1.9565
188,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
188,Drama,2,981,Dangerous Ground (1997),1.75
188,Drama,3,1272,Talking About Sex (1994),1.8
188,Drama,4,1165,Big Bully (1996),1.8571
188,Drama,5,375,Showgirls (1995),1.9565
189,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
189,Drama,2,981,Dangerous Ground (1997),1.75
189,Drama,3,1272,Talking About Sex (1994),1.8
189,Drama,4,1165,Big Bully (1996),1.8571
189,Drama,5,375,Showgirls (1995),1.9565
190,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
190,Thriller,2,1274,Robocop 3 (1993),1.7273
190,Thriller,3,976,Solo (1996),1.8333
190,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
190,Thriller,5,1393,Stag (1997),2.1111
191,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
191,Drama,2,981,Dangerous Ground (1997),1.75
191,Drama,3,1272,Talking About Sex (1994),1.8
191,Drama,4,1165,Big Bully (1996),1.8571
191,Drama,5,375,Showgirls (1995),1.9565
192,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
192,Drama,2,981,Dangerous Ground (1997),1.75
192,Drama,3,1272,Talking About Sex (1994),1.8
192,Drama,4,1165,Big Bully (1996),1.8571
192,Drama,5,375,Showgirls (1995),1.9565
193,Comedy,1,1287,Ed (1996),1.3333
193,Comedy,2,104,Theodore Rex (1995),1.4
193,Comedy,3,1246,Bushwhacked (1995),1.5714
193,Comedy,4,1162,Phat Beach (1996),1.6
193,Comedy,5,1509,Getting Even with Dad (1994),1.6
194,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
194,Drama,2,981,Dangerous Ground (1997),1.75
194,Drama,3,1272,Talking About Sex (1994),1.8
194,Drama,4,1165,Big Bully (1996),1.8571
194,Drama,5,375,Showgirls (1995),1.9565
195,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
195,Drama,2,981,Dangerous Ground (1997),1.75
195,Drama,3,1272,Talking About Sex (1994),1.8
195,Drama,4,1165,Big Bully (1996),1.8571
195,Drama,5,375,Showgirls (1995),1.9565
196,Comedy,1,1287,Ed (1996),1.3333
196,Comedy,2,104,Theodore Rex (1995),1.4
196,Comedy,3,1246,Bushwhacked (1995),1.5714
196,Comedy,4,1509,Getting Even with Dad (1994),1.6
196,Comedy,5,1162,Phat Beach (1996),1.6
197,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
